ID	TARGET	TEXT	STANCE
713	开放二胎	周老师大龄二胎，三个多月，听说今天见红了，要休养，只好我来顶替她工作！人家是没计划的，意外就有了，都快四十了，希望她一切都好好的！生个胖娃娃，儿女双全！	FAVOR
714	开放二胎	既然全面开放二胎了，我就说个秘密，其实我家也是二胎	FAVOR
715	开放二胎	又听到街边谈论二胎话题，以前是计划生育，超生罚款。现在政策鼓励多生，激励多生，这帮王八蛋们当年的口号怎么不喊了，还特么砖家说的，狼多肉少分赃不均才是真相吧。	AGAINST
716	开放二胎	尼玛的，当初我们有能力生二胎，你却毫无人性地强制推行一孩化，如今许多人没有能力养家糊口，你却又力推二胎、三胎，究竟是什么意思？你以为你力推就有人响应你的号召吗？生孩子、养孩子需要钱，这才是问题的根本。 |安阳·彰北...	AGAINST
717	开放二胎	#二胎来了#，恭喜哥嫂喜添贵子，从此儿女成双，幸福美满！！！！（嫂子真棒！早上开始腹痛，送院后一小时顺产八斤小宝贝，棒棒哒！！！	FAVOR
718	开放二胎	我们这一代人容易吗，出生的时候赶上计划生育，刚考完高中第二年就是12年义务教育，现在又开放二胎？一不小心还会多个弟弟妹妹。马上毕业工作了赶上了GDP下降	AGAINST
719	开放二胎	#全面二胎#以为是玩笑教育、养老、医疗……各种来自人口增长带来的冲击波，是否可以平稳过渡？请问都确实经过反复论证通过了吗？难道，又是“某领袖意思”或者拍脑袋工程？泱泱大国，岂能沦落为拆东墙补西墙的笑话？！	AGAINST
720	开放二胎	二胎已经让我累的疲惫不堪，三胎不管是精力，或者经济各方面，能接受三胎的都是有儿有女，已满足 |杭州·陆家...	FAVOR
721	开放二胎	最近一到晚上就会想，没有个亲兄弟，父亲一病，总觉得世界上没有一心只为我撑腰的男人了。开放二胎也好，能生就生。	FAVOR
722	开放二胎	都是给二胎买的一点不偏向	FAVOR
723	开放二胎	给肉一块肌肉，她跑去分面一半，就冲肉的奉献精神，二胎也要抓紧时间提上日程	FAVOR
724	开放二胎	刚需大部分都是年轻韭菜，有一个良好的未来收入预期。政府通过各种手段推高房价，让一茬茬新韭菜为前面的老韭菜解套跟城市建设买单。老韭菜解套了，敢消费了，新韭菜买完房后，后面又有更新的韭菜预期为自己买单。这个过程跟旁氏骗局好像。大陆有十四亿韭菜，感觉这个骗局再维持个十年问题应该不大。	AGAINST
725	开放二胎	#夏有乔木卢杉##二胎时代#二胎政策的开放，使很多人都措手不及，但看了节目，觉得多生一个也未尝不是一件幸福的事呢！	FAVOR
726	开放二胎	计生委说：开放二胎。发改委说：油贵防霾。社保局说：退休照缴。证监会说：熔断公测。公诉人说：何不转型？	AGAINST
727	开放二胎	再也不要在放学的时候来吃饭。尤其是这家小米姑娘。简直是灾难。为什么要开放二胎，大中国都要挤炸了好么#全面二胎#	AGAINST
728	开放二胎	我们～十三年了！从少女到少妇～经历了人生最美好的日子，回忆起那些疯狂的日子，开心到爆表。最重要的你毕业后完美瘦身成功啦！哈哈最后愿我们的天长地久吧～永远的小姐妹，永远的亲人！二胎宝宝健康平安的出生哈！生日快乐，么么哒！	FAVOR
729	开放二胎	现在的小学生都好可怕果然国家开放二胎政策是对的不然有些人总是觉得在家唯我独尊惯了出门谁都得供着他那些批判90后的有没有被这群新生儿森森的打脸啊年纪大了不宜动怒	FAVOR
730	开放二胎	记得前两天网上说 留守儿童估算约1亿，这样的国情为什么还开放二胎？那留守儿童不就有2亿了吗？政府按的什么心呢？？？留守儿童多么可怜，缺少父母的爱，没有美满的童年，孤单寂寞，等于半个孤儿，为什么还要加大他们的数量？	AGAINST
731	开放二胎	国家提高农村医保，减少药费，让乡下人看得起病，纯属是忽悠人的，发个烧，挂点滴四五天就快2000元大钞，妈的，基本一月的工资才多少，加上物资房租都在提高，还开放二胎，真的让不让人活了，，，，，，， |福州·梅溪...	AGAINST
732	开放二胎	小时候以为企业转制 下岗失业就是很大的变动 现在又要延迟退休 退休还要继续交医保 开放二胎政策 真是先坑80后父母 再坑80后	AGAINST
733	开放二胎	#全面二胎#以后再也不用担心小孩孤孤单单一个人了！不过我们这一代中的独生子女压力山大呀，上有四位高堂要侍奉，下如果又是二胎，那真的是压力重大呀！	FAVOR
734	开放二胎	开放二胎后，有人问做姐姐是什么感觉，大概就是——小时候我们都怕狗，遇到狗狗虽然已吓尿，还是会故作镇定，挡开狗狗保护弟弟，到长大了，不怕狗了，他也已经高过我三个头了，不需要我保护了	FAVOR
735	开放二胎	心想事成啦 医生说和我一样 是个女孩 可以以后生二胎啦 去做四维 提前一个月就预约了 结果还得等 我说退钱去别的医院呀 立马说给我做 交了330 最后给做的660的高清四维 私立医院也不咋滴呢一直捂着脸 走了一个多小时才让看 每天幻想她的长相 终于看到了 小美女 么么哒 健康的和我见面哦#孕23周#	FAVOR
736	开放二胎	强烈建议拍卖生育指标，价高者得，政府很缺钱，你们多替政府想想好吗	AGAINST
737	开放二胎	当初大家想生你不让生，甚至怀胎十月被迫人工流产，现在娃娃不好养，不想生，你又鼓励大家生，还说调整人口比例，优化人口结构。凡是违背人性违背自然规律的强制做法都是臭独裁。	AGAINST
738	开放二胎	#A股暴跌提前收盘# 在一个全面开放二胎的时代我居然被一个计划生育证明给弄疯了真是了	FAVOR
739	开放二胎	ZF就是这样吧，以前不让生8个月也得流了，现在人口老化就开放二胎，敢情人都是生产工具，你一个指令多少条生命生死在手。不仅残忍，简直没人性。以后人口增多了，大概又要开始残害生命，真是呵呵。	AGAINST
740	开放二胎	据说今年天气全国寒冷是因为国家开放二胎政策没人生，于是政府就想出这种办法把你们都赶在被窝里，你们自己看着办，我反正是赞成的	FAVOR
741	开放二胎	开放二胎到底是促进经济发展还是让将来的孩子不用2个人承担赡养4个老人的重担。如果是促进经济发展，以前每家每户生个7个8个的时候经济发展的多好呢？赡养老人可又推迟退休年龄。现在科技这么的发达，机器人都可以代替人干活了，那这些人长大后可以去干嘛呢？	AGAINST
742	开放二胎	被生活逼迫到没办法，你只能越来越坚强.今天骂完女儿，看她偷偷转过头去，不哭出声的掉眼泪，擦眼泪，觉得很对不起她。凭什么让一个三岁的小孩子，成为自己压力发泄的工具.....所以我根本不适合二胎.所有种种条件都不配生二胎，到头来只会减少了对妞妞的爱，对她对自己都不好！	AGAINST
743	开放二胎	别开放二胎了好不好。急死我啦！挤死我得了！车站快塌了我感觉 |沈阳·太原...	AGAINST
744	开放二胎	话说我有某种不适合生育的疾病 虽然不是很严重 但是如果去医院开个证明是不是能成为开放二胎后我简历中十分抢眼的一个优点？#sosad	FAVOR
745	开放二胎	现在开放二胎也有意思。如果哥哥姐姐结婚了，父母突然死了，哥哥姐姐就有抚养义务，多一个累赘。这TMB太有劲了。现在打感情牌，以后打法律牌，要么年龄差不多，差个十几岁的。所以现在谁差十几岁然后要生个二胎的，最好早点脱离父母关系。	AGAINST
746	开放二胎	我们的话题升级到产检，生娃，买尿布，买玩具车，哪里做月子，二胎然并卵	NONE
747	开放二胎	#全面二胎#全 面二胎对于每一个家庭都是值得认真抉择的问题。做为一个平凡女人的我而言，老公体贴，孩子乖巧，没有理由不生。给孩子添个伴儿，为丈夫延续血脉，给自己一 次再去体会孕育、养育的辛苦与幸福并存的人生经历。二胎时代我固然知道比自己想象的还要辛苦，但我更愿意相信生活一定会更幸福。	FAVOR
748	开放二胎	#我们离发达国家还有多远#走歪了，有人说国情导致福利不完善，那么13亿人口如何来，先鼓励生育，然后计划生育，然后又开放二胎，先改革开放，然后又屏蔽外国网站，我们所做的，错误探索太多，贫富差距的拉大，人口老龄化，都是人为因素导致，未来也许会好转，但真的，已经不关心未来了，所以我喜欢历史	AGAINST
749	开放二胎	开放二胎的大背景是人口结构的巨变。有预测到2023年，中国65岁以上老人比例将升至两成。看看内文图示中国人均寿命的快速增长，可知废除计划生育的之紧迫。	FAVOR
750	开放二胎	一边延迟退休5年，一边多交金5年，一进一出，等于赖掉了10年！又开始吹嘘要男女同年龄退休，再开放二胎。这说明，随着官老爷们的生活水平的不断提高，奴隶们的剩余价值又要多拿点走，同时奴隶们的数量也不够了。	AGAINST
751	开放二胎	和老婆想要二胎，要了3年一直没成功，今天去土地庙算命求签，求说什么时候可以怀，老先生说了一大堆文言文听不懂，只听到最后一句是：有贵人相助……！	FAVOR
752	开放二胎	二胎进入孕晚期过后真的不摆了，比起怀大宝的时候，疼痛感倍增，洗澡难，翻身难，各种难每天倒计时，眼巴巴的盼卸货女子本弱，为母则刚	FAVOR
753	开放二胎	当初父母要是敢生二胎，惩罚不止罚款，还会失去工作。计划生育的时候那么霸道，现在一转身就不管我们独生子女了。以前单独双独可生二胎，好歹心里平衡些。我们独生子女就是时代的牺牲品。时代春风中凌乱的孤独。	AGAINST
754	开放二胎	#全面二胎#其实放开最大的好处是让新一代的人们更容易学会—分享	FAVOR
755	开放二胎	刚肚皮抖动几下我下意识的还以为是胎动!其实不妨我还没有从十月怀胎中释放出来！其实我已经卸货！我知道我已经沉浸在喜得二胎的喜悦中不能自拔…… |张家口·五...	FAVOR
756	开放二胎	#苦劝儿子生二孩无果#又是一个催生的，生为婆婆也是个过来人，不造生小孩有多痛苦吗？耽误工作先不说，光是怀孕有多痛苦难道不造吗？！真不造国家开放二胎政策害苦了多少妇女…	AGAINST
757	开放二胎	近期最狗屎的政策就是延长退休年龄 开放二胎取消晚婚晚育假高考取消英语，以前最讨厌别人说你国，现在是真的你国药丸 一个二胎让女性地位狂降	AGAINST
758	开放二胎	开放二胎之后，大龄女青年找工作尤其是私企都要面临你将来结婚生猴子的问题，此时只要一句：我是同性恋，即可完美打消用人单位的顾虑。配上我狗啃的秃脑瓜子，简直有奇效！	AGAINST
759	开放二胎	二胎政策一放开，赶着要孩的还真不少，医院检查明显看出。都怪为娘的没管住嘴，导致糖分摄入太多，钙含量摄入太少，娘亲今后一定改正，期待宝宝健康的成长。	FAVOR
760	开放二胎	90后毕业后学费免费，90后要买房时候房价大涨。90后结婚时晚婚假取消了，90后生孩子时开放二胎了……我预测40年后，90后退休时候，全国房价才会跌，不知道对不对？#深圳房价# |深圳	AGAINST
761	开放二胎	如果有二胎，就给我生个哥哥吧——BY SN	FAVOR
762	开放二胎	我真的对TC有点失望了，开放二胎号召女性回归家庭，这些都是潜意识的洗脑啊，发生这种事情居然新浪还撤热搜，你知道唯利是图掉钱眼里去以后生孩子会没屁眼的吗现在某国女性真的是感觉都不能在自己国家好好生活了	AGAINST
763	开放二胎	当父亲前阵子突然发生意外去世，当母亲每天哭哭啼啼说父亲扔下她一个人孤孤单单，当我们四姐弟手忙脚乱把父亲后事安排好，又要商量如何安置母亲的时候，就深刻体会到，父母给我们最好的遗产，就是相亲相爱的手足。有兄弟姐妹，万事都有商量，有人互相扶持。	FAVOR
764	开放二胎	想起来那天给我妈说的 国家开放二胎政策我合法了 啥时候开放三胎了 冉冉也就合法了	FAVOR
765	开放二胎	延迟退休，取消晚婚假，开放二胎，号召妇女回归家庭，封ins，封美剧，封同性恋早恋电视剧，这尼玛都是你们捧的大大这届干的好事。	AGAINST
766	开放二胎	国家开放二胎是对的 不然这月黑风高的夜晚就我自己还不被吓死	FAVOR
767	开放二胎	人这么多为什么还开放二胎？！每逢节日必塞人！	AGAINST
768	开放二胎	一证在手，二胎不愁虽然要带着一大票证办理，但二十分钟就给办妥，真是迅速！	FAVOR
769	开放二胎	#全面二胎# 我的学生家长 生三胎 罚款60万 现在9岁左右 悲催的是生二胎时也罚款了 因为当时还没有开放二胎	FAVOR
770	开放二胎	当初政策强制性要求一家只能有一个孩子，社会，学校，家庭，造就了“神奇”的独生子女一代。现在又开放二胎了，各种独生子女自私不让父母生。呵呵，看了这些新闻我也是醉了，孩子们的人生已经被畸形了，现在都怪孩子喽？恶心	AGAINST
771	开放二胎	新婚快乐 何图图  早生贵子 现在可以生二胎了哦	FAVOR
772	开放二胎	噢买嘎。。。最无言的一代了吧。。。出生时实行计划生育，现在开放二胎。以前花钱难找学校读书，现在九年义务教育学费全免。以前物价平稳，准备工作了，现在物价飞涨。以前在单位逢年过节有问候，现在考上工作了什么都没有。现在到了晚婚年纪却又没了晚婚假我尽无言以对#晚婚假确定取消#	AGAINST
773	开放二胎	上世纪八十年代开始计划生育，很多城市公务员干部工人为了保住饭碗生了一胎，现在又大量提倡二胎。提倡二胎，难道不也是一种计划生育吗？把中国放在世界中观望，中国人为了世界的经济发展，究竟要贡献多少力量呢？中国的政府，不是宣扬人们追求物质金钱，就是宣扬生孩子，却严重忽视了人们的精神关怀	AGAINST
774	开放二胎	看到一片报道说中国人口结构恶化 总的来说就是走狗党一直靠廉价的劳工来吸引投资 现在奴役不够用了开始狗急跳墙开放二胎 现在连疫苗都有问题了 生你妈卖批？？这都不重要 重要的是以后不生小孩会不会被走狗党抓啊！！！	AGAINST
775	开放二胎	弟弟二胎，回家粘个喜，和叔叔大爷们见见，虐虐自己的无奈青春时光！宝宝们，你们身边的弟弟妹妹都已麻麻爸比幸福ing，而我们还在不弃不停！抹泪前行！有相同感受的宝宝啵一个！还是要祝福弟弟！	FAVOR
776	开放二胎	#全面二胎# 跟裹脚一样，我们这代人成历史残余的奇葩了，至于那些说风凉话当年为啥听这个政策不敢反抗的人们我只能说清政府的猪尾巴头的来源是由于留头不留发留发不留头是清朝灭亡之后的历史才会告诉你的。	AGAINST
777	开放二胎	开放二胎，实质，就是让这些未来的孩子们承受老龄、失独、养老金被挪用贪污、大量空置房地产的罪恶之果，奴隶不够剥削了。	AGAINST
778	开放二胎	九零后被坑的一代吧。成长就只有一个人。现在毕业了开放二胎。自己都要养不活了。好不容易有个晚婚假还取消了，像我们这种一线员工节假日都没有，期待的晚婚假没有了，顿时觉得人生没意义了，辛辛苦苦作死啊。你妹的	AGAINST
779	开放二胎	开放二胎就是针对你们这些知道太多的熊孩子而出的政策	FAVOR
780	开放二胎	二胎，求祝福 |南京·竹山...	FAVOR
781	开放二胎	参加娃爸朋友的二胎满月酒，那个小宝宝本来在奶奶怀里还在哭闹，我接过来瞬间就安静下来居然在怀里睡着了，小手托着下巴，脑袋枕着胳膊，我突然觉得好温暖，那么小那么可爱，简直母爱泛滥。 |深圳·宝能...	FAVOR
782	开放二胎	感谢我妈坚持只生了我一个，虽然以后养老压力大，但我愿意抗！感谢独生子女政策，让我们这些家里有重男轻女长辈的独生女能够享受到孩子该有的快乐和教育。全面二胎后，地位好不容易上升的女孩估计又会下降了，特别是比较穷又传统的家庭。又会回到姐姐打工供弟弟读书的局面。	AGAINST
783	开放二胎	开放二胎简直脑子有屎，还生个屁啊生，人还不够多吗，非得把地球整垮了才高兴？自作孽不可活	AGAINST
784	开放二胎	再一次深刻的体会到了国人素质多么差感觉开放二胎根本不是什么好事，国人的素质会越来越差的	AGAINST
785	开放二胎	有个哥真好，远在新疆还是会记得给我买好吃的！没生二胎的可以考虑生了，没有比亲兄妹更亲的了 |鄂尔多斯·...	FAVOR
786	开放二胎	法律就是扯淡的么。你让生几个就生几个。超生了罚款。不生的你特么给奖励啊。现在开放二胎了。以前的呢。一页掀过去。对你们来说。十万八万的就是一句话。对老百姓来说。东拼西凑。半辈子积蓄没了。有本事你不让生啊。奶奶个球的。也不用多。五十年。试试。看看中国还有几个人。说好的为人民服务呢	AGAINST
787	开放二胎	政府犯错开放二胎！痛罚超前二胎！是不是抓住最后一个敛老百姓财机会	AGAINST
788	开放二胎	北京全面开放二胎，事儿没错，但是产检跟不上怎么办？去了门诊就得考虑挂号的事，预约？一个月内约满了，每个月定时的检查不能错过，那就排队，凌晨三点半排个第一名，辛苦的全是家长。这边医院产科只有周一到周五上午才有，乌央乌央的人..有的项目做不了还得去上级医院，这让孕妇们怎么方便呀？	FAVOR
789	开放二胎	90后断崖式减少？对不起，这锅我们90后不背某大大开放二胎鼓励生育鼓励妇女回归家庭延迟退休退休后继续交社保，房价物价一个不降，相应的社会保障就业保障措施一个都没跟上，人想生，敢吗？反正我不敢养孩子的钱都省下来自己花我该过的多滋润	AGAINST
790	开放二胎	国家全面开放二胎的政策一出，引发了社会各界的激烈讨论，小清作为一名光荣的八零后独生子女，眼看着自己就要成为唯一的“独一代”了，心里很不是滋味。虽然自己没有体会过有兄弟姐妹的感觉，但是依然被下面这篇文章感动得稀里哗啦，所以就拿出了与大家分享。	FAVOR
791	开放二胎	有了儿子一点都不想上班啊！有点羡慕自由职业者妈妈，想工作时就去工作，不想工作时就陪孩子玩。以后等他长大了，去读书了，也陪不了了希望以后自己二胎时能如愿，但是几乎不可能啊！	FAVOR
792	开放二胎	#全面二胎#呵呵呵	AGAINST
793	开放二胎	开放二胎，既是对年轻人勇气的考验，也是对爷爷奶奶们精力的考验。中国父母既要含辛茹苦养育自己的孩子，还要劳心劳力照顾孩子的孩子，不容易。	NONE
794	开放二胎	昨天和杰哥认真的讨论了下二胎的事情，杰哥表示经济上没有多大的压力，最大的压力在于没人带孩子！是的，我们都很想给米豆添个妹妹或者弟弟，不过对于现在我们这种家庭状况真的没人带孩子，还是等过两年各方面都更加成熟了再考虑给米豆添伴的事情吧……	FAVOR
795	开放二胎	这么多问题，国家鼓励生二胎，为啥不给政策降低养二娃的成本呢，这么大一个国家，身边的很多人不敢生孩子，怕养不起，我这种心大的也不合计了，走一步看一步吧，那天和一个学写字的姐姐唠嗑，她说，人活一辈子，过的就是孩子，财富生不带来死不带去，花多少钱也买不来一个孩子，听她说完我还挺欣慰	FAVOR
796	开放二胎	哈哈，我们这代人，赶上了非典，赶上了减负，赶上了房价飞涨，赶上了工作不好找，赶上了延迟退休，赶上了开放二胎，还赶上了婚假减少，全日制雾霾我们都赶上了现在又赶上了#退休人员缴医保#	AGAINST
797	开放二胎	开放二胎新闻传出那夜，网上尽是段子，有说杜蕾斯老板哭晕在厕所，有说各国奶牛惊得乳头倒竖，有说自己整晚睡觉都觉得楼在摇，还有在股市被深度套牢的股民穷开心，声嘶力竭地喊“解套啦，解套啦”	NONE
798	开放二胎	今天二宝15孕周整，前两天刚做完检查，大夫说我血糖值偏高了，让我控制饮食，过段时间要复查，可我本身就是个爱吃甜食的人，一下子控制不住，可怎么办[冷汗]@怀孕280天 @二胎妈妈圈 @怀孕育儿日记 @女王怀孕日记	FAVOR
799	开放二胎	从某些角度来看，开放二胎太明智了好么！指不定哪天一个熊孩子捅了娄子，另外一个还能帮着圆谎瞒着你呀，社会和谐了很多不是嘛	FAVOR
800	开放二胎	当初因为舍不得意外的小生命而迎来二胎时代，如今看到两个小家伙相依相伴，真的感谢自己当初的选择，只要结局是美好的，过程艰辛点儿真的不重要。	FAVOR
801	深圳禁摩限电	既然限那就先从源头开始。别制造  别销售，为嘛总是底层人买单？	AGAINST
802	深圳禁摩限电	我查一下，主要是有速度不大于20，整车小于40kg，能够人力踩，不知道准确吗	NONE
803	深圳禁摩限电	【 深圳禁摩 与周口平坟】都说要把权力关进制度的笼子，但是从河南周口运动式平坟到深圳暴力禁摩，这背后都是权力的恣意妄为。	AGAINST
804	深圳禁摩限电	 先不论 禁摩 限电的问题，电摩本身也是公民财产怎么能随便收缴，汽车你也只是暂扣了罚款而已。	AGAINST
805	深圳禁摩限电	# 深圳 禁摩 限电# 乘坐非法营运三轮车危害大，安全没保障，希望各位市民大大自觉抵制乘坐非法营运车辆。 @ 深圳 交警	FAVOR
806	深圳禁摩限电	来沙井抓抓吧。尤其是京基百纳，很多非法营运电动车～抓到手软。 @深圳宝安交警 @深圳交警	FAVOR
807	深圳禁摩限电	 每天都要做铁甲车！不关乎敢不敢，只是公交根本没发做，存在说明需求，这才是应该反思的。	AGAINST
808	深圳禁摩限电	请光明得交警通知抓抓公明天虹这边的，不要只顾着松柏路！！！公明天虹正门双向车满满的电动车！希望能尽快解决！辛苦你们了	FAVOR
809	深圳禁摩限电	刚刚等到绿灯过斑马线，然后几部电摩横穿出来，就在南山区南山大道和海德二路交界，请问禁电禁到什么地方了？	FAVOR
810	深圳禁摩限电	开车的，骑车的素质都不好干脆全部禁止！像古代那样出门步行，划船。	AGAINST
811	深圳禁摩限电	电动车有违章不去合法管理 禁了 算什么！汽车也有逆行逃逸的也该禁了？	AGAINST
812	深圳禁摩限电	龙华敢来管一管？走斑马线直接冲你面前根本不带减速的 遇到人就滴滴滴按喇叭 烦人的很	FAVOR
813	深圳禁摩限电	管理部门从来都是只有管没有理的	AGAINST
814	深圳禁摩限电	蛇口片区也赶紧管一管吧	FAVOR
815	深圳禁摩限电	到此为止， 深圳 禁摩 限电，实乃醉翁之意不在酒，在乎自家生意也！	AGAINST
816	深圳禁摩限电	支持打击，满街都是电动车在乱串	FAVOR
817	深圳禁摩限电	# 禁摩限电 # 龙华地铁站出口处电动车拉客情况依然严重，且不遵守红绿灯规则！ @深圳交警	FAVOR
818	深圳禁摩限电	电动车应该提倡，绿色环保，省钱方便，为什么要限制？？？应该是限制机动车，发展大公交，就出非机动车专用道！！！	AGAINST
819	深圳禁摩限电	查的好，但为什么龙珠大道上还是那么多电单车逆行闯红灯？想看的话我行车记录仪里很多	FAVOR
820	深圳禁摩限电	要说安全开车不如走路安全，我开车的时候也很烦骑电车的，但是电车被禁老百姓该怎么办，等于砍掉了老百姓的腿	AGAINST
821	深圳禁摩限电	重复考也有可能呀 我们老师说的不知真假	NONE
822	深圳禁摩限电	# 禁摩限电 拘留快递员# 民生为重，就业为重，“民与食为天”，加强交通安全教育。	NONE
823	深圳禁摩限电	 不反思自己的管理能力，一禁了事！这是懒政的表现！	AGAINST
824	深圳禁摩限电	或许他们根本没意识但这个问题！经济基础跟不上，国民教育也跟不上。	AGAINST
825	深圳禁摩限电	那是他们赖以生存的工具，他们没有过多的金钱去接受所谓的教育。	AGAINST
826	深圳禁摩限电	回应一些问题和质疑	NONE
827	深圳禁摩限电	# 深圳禁摩 限电# 又想起东西被偷了，怪被偷的人没把东西保护好。真是个神奇的国度，我呵呵	AGAINST
828	深圳禁摩限电	应该严惩，上次两个学生染着黄头发开着摩托车在小区飙车，差点撞到小孩，我上前准备暴打他们一顿，结果给他们开足马力跑了。	FAVOR
829	深圳禁摩限电	早就该这样了，星港城那里乱的不要不要的。	FAVOR
830	深圳禁摩限电	下作死就不会死，这是加快作死的节奏，等着吧	AGAINST
831	深圳禁摩限电	有的时候政府的政策我真怀疑是不是什么领导在卫生间便秘一拍大腿的突然想法？！和拉出宿便一样又臭又恶心	AGAINST
832	深圳禁摩限电	松岗罗田广田路、燕川松罗路富士康工业园附近简直太多了，特别是臻鼎工厂门口太多了，每天上班影响通行。	FAVOR
833	深圳禁摩限电	# 深圳禁摩限电 # 今天下午口岸交警大队保税区中队交警与执法队，在三号门联合开展“禁摩限电”整治行动。	NONE
834	深圳禁摩限电	# 深圳禁摩 限电# 简单、粗暴、极端。一大堆的社会问题谁来解决？爱深圳、请先爱深圳的老百姓	AGAINST
835	深圳禁摩限电	雨天執勤，辛苦了蜀黍	FAVOR
836	深圳禁摩限电	新安大把，西乡固戍大把这种电动车，宝安大道还走机动车到内车到逆行的。如何按喇叭当没听见。。	FAVOR
837	深圳禁摩限电	下班了， 深圳禁摩 了，只能骑这个了 。 | 深圳·西丽...	NONE
838	深圳禁摩限电	买不起车的人出行怎么办？	AGAINST
839	深圳禁摩限电	古人尚知宜疏不宜堵，现在的当官的真的是低能儿不如！	AGAINST
840	深圳禁摩限电	全是利益链。前段时间车管科抓了一批人。所以新的链条还没形成，是会比较慢的。	AGAINST
841	深圳禁摩限电	政府权力太大，为所欲为。	AGAINST
842	深圳禁摩限电	666，警察蜀黍威武，最近情况好多了，很少见到堵地铁口的了！	FAVOR
843	深圳禁摩限电	对于 深圳禁摩 限电这事，只针对弱势群体，这种摩托车依然每天大摇大摆跑在路上？	AGAINST
844	深圳禁摩限电	您好，我们会将您的建议转交有关单位。感谢您对政府工作的支持与关注。	NONE
845	深圳禁摩限电	拉客横冲直撞的严管。	FAVOR
846	深圳禁摩限电	國人太窮，買不起汽車，這就是國情，一向重視國情的政府，怎麼忽略了？	AGAINST
847	深圳禁摩限电	福荣路早上8，9点非常多，请管管吧	FAVOR
848	深圳禁摩限电	这个条款生成，听民意了么?若说消除隐患，那所有车辆都禁行啊……不顾及民生，霸王条款生成，特区就该这么霸道这么土匪吗?	AGAINST
849	深圳禁摩限电	看了一晚上 深圳禁摩 和电三轮的微博，气的一晚上刷深圳交警的微博，哎，我为国家操碎了心了	AGAINST
850	深圳禁摩限电	禁行有提前通告吗？几千块的车说没收就没收，比抢劫还过份	AGAINST
851	深圳禁摩限电	强烈支持！太危险了	FAVOR
852	深圳禁摩限电	吃饱撑的，死交警！又在瞎搞，	AGAINST
853	深圳禁摩限电	地铁口每天都很多电动车，进出站很不方便。	FAVOR
854	深圳禁摩限电	禁摩限电就是一懒政行为，同时也给某些权利捞钱的机会，全世界那么多大城市没见人家限，关键是管理，别动不动就一刀切	AGAINST
855	深圳禁摩限电	停车和限牌车的做法也是一样，完全是死下决定，不考虑人性，	AGAINST
856	深圳禁摩限电	感谢警察蜀黍，幸苦了，近期会对龙胜地铁站持续关注，并拍照宣传执法进度，辛苦了你们	FAVOR
857	深圳禁摩限电	官逼民反，自己家用的也抓，抓你妹，现在当官的好像没有脑袋一样，为什么深圳可以卖电动车不能骑了，你没证据凭什么抓	AGAINST
858	深圳禁摩限电	所以，你们一边收着人民纳的税，一边没收人民的私产罗	AGAINST
859	深圳禁摩限电	禁得好 ！曾经就是贪它们可以方便快捷，谁知道那些电摩的人掩盖良心！车我去的地方并非我要去的目的地	FAVOR
860	深圳禁摩限电	从 深圳 禁 电 禁摩 看，公权是多么猖狂，真不把下层百姓放在眼里。 | 西安·长安...	AGAINST
861	深圳禁摩限电	早就该抓了！// @深圳交警 : 三轮摩托车非法营运，必须严查！	FAVOR
862	深圳禁摩限电	你们交警除了会作秀还会干什么？你们自己有摩托骑有汽车开！为什么我们就不行了？？！	AGAINST
863	深圳禁摩限电	怎么不去关停生产企业，除了欺负老百姓	AGAINST
864	深圳禁摩限电	人家因为交通不方便上个班赚个血汗钱骑电动你们也抓，情何以坑。不能骑为何还有卖？你们任何解释都苍白无力。	AGAINST
865	深圳禁摩限电	我能理解为，骑电动车的都滚出深圳？	AGAINST
866	深圳禁摩限电	 你是没看到石岩中心各街道的电动车，载客三轮车，乱停乱开，就差挤到天上去了。	FAVOR
867	深圳禁摩限电	直接把制造工业关停不就行辣吗？	AGAINST
868	深圳禁摩限电	 历史的车轮在倒退，我们做到了	AGAINST
869	深圳禁摩限电	只抓非法营运、这一点做得很好、	FAVOR
870	深圳禁摩限电	# 深圳禁摩 限电# 城市的提升，势必淘汰高风险的…	FAVOR
871	深圳禁摩限电	三轮摩托车非法营运，必须严查！	FAVOR
872	深圳禁摩限电	 只在乎表象的平和，而不关心深层的疾苦，换为思考一下吧	AGAINST
873	深圳禁摩限电	正常骑行也不允许了嘛	AGAINST
874	深圳禁摩限电	还有出租车也要适当的管管，变道不打灯，随意变，随意插	FAVOR
875	深圳禁摩限电	多得很，也没人禁骑车的。我有好多次骑电瓶车，明明绿灯了，还有车冲过来，吓死宝宝了。什么样的社会，悲哀	AGAINST
876	深圳禁摩限电	说实话，自己开车的时候遇到电动车都要担心，鬼知道他们下一秒会怎么开	FAVOR
877	深圳禁摩限电	细则为什么都没有 我上网查了 好久 就听说了个禁摩限电 但是具体细则怎么百度都查不到 可以给个回复吗	NONE
878	深圳禁摩限电	最反感那些拉客的！还有在机动车道上行驶的！！	FAVOR
879	深圳禁摩限电	路上好多电动车，也都不管管的，我看也只是说说而已，撞了人他还有理喽	FAVOR
880	深圳禁摩限电	@深圳交警 ，看看光明新区公明办事处天虹商圈的摩托车与超标电动车吧，难道 禁摩限电 的春风就吹不进公明吗？？？	FAVOR
881	深圳禁摩限电	这告诉了我们这里，人quan就是个屁！！！	AGAINST
